timestamp,datetime,type,section,content
1780910344583,"2026-06-08 10:19:04.583","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0xF189"", ""name"": ""Version software"", ""value"": ""V1.0.0"", ""unit"": """"}} ↵   DECODED: status='ok'"
1780910344634,"2026-06-08 10:19:04.634","uds_rx","uds","RX - [UDS] ↵   DID    : 0xF189 Version software ↵   VALUE  : V1.0.0"
1780910344634,"2026-06-08 10:19:04.634","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2001"
1780910344634,"2026-06-08 10:19:04.634","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2001""} ↵   DECODED: command='uds_read_did'"
1780910344807,"2026-06-08 10:19:04.807","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0x2001"", ""name"": ""Carga del motor"", ""value"": 39, ""unit"": ""%""}} ↵   DECODED: status='ok'"
1780910344843,"2026-06-08 10:19:04.843","uds_rx","uds","RX - [UDS] ↵   DID    : 0x2001 Carga del motor ↵   VALUE  : 39.00 %"
1780910344843,"2026-06-08 10:19:04.843","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2002"
1780910344843,"2026-06-08 10:19:04.843","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2002""} ↵   DECODED: command='uds_read_did'"
1780910344941,"2026-06-08 10:19:04.941","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0x2002"", ""name"": ""Temp. refrigerante"", ""value"": 92, ""unit"": ""\u00b0C""}} ↵   DECODED: status='ok'"
1780910344976,"2026-06-08 10:19:04.976","uds_rx","uds","RX - [UDS] ↵   DID    : 0x2002 Temp. refrigerante ↵   VALUE  : 92.00 °C"
1780910344976,"2026-06-08 10:19:04.976","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2003"
1780910344976,"2026-06-08 10:19:04.976","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2003""} ↵   DECODED: command='uds_read_did'"
1780910345076,"2026-06-08 10:19:05.076","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0x2003"", ""name"": ""RPM motor"", ""value"": 2702, ""unit"": ""rpm""}} ↵   DECODED: status='ok'"
1780910345134,"2026-06-08 10:19:05.134","uds_rx","uds","RX - [UDS] ↵   DID    : 0x2003 RPM motor ↵   VALUE  : 2702.00 rpm"
1780910345134,"2026-06-08 10:19:05.134","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2004"
1780910345134,"2026-06-08 10:19:05.134","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2004""} ↵   DECODED: command='uds_read_did'"
1780910345209,"2026-06-08 10:19:05.209","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0x2004"", ""name"": ""Velocidad"", ""value"": 32, ""unit"": ""km/h""}} ↵   DECODED: status='ok'"
1780910345248,"2026-06-08 10:19:05.248","uds_rx","uds","RX - [UDS] ↵   DID    : 0x2004 Velocidad ↵   VALUE  : 32.00 km/h"
1780910345248,"2026-06-08 10:19:05.248","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2005"
1780910345248,"2026-06-08 10:19:05.248","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2005""} ↵   DECODED: command='uds_read_did'"
1780910345342,"2026-06-08 10:19:05.342","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0x2005"", ""name"": ""Posicion acelerador"", ""value"": 20, ""unit"": ""%""}} ↵   DECODED: status='ok'"
1780910345380,"2026-06-08 10:19:05.380","uds_rx","uds","RX - [UDS] ↵   DID    : 0x2005 Posicion acelerador ↵   VALUE  : 20.00 %"
1780910345380,"2026-06-08 10:19:05.380","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2006"
1780910345380,"2026-06-08 10:19:05.380","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2006""} ↵   DECODED: command='uds_read_did'"
1780910345492,"2026-06-08 10:19:05.492","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0x2006"", ""name"": ""Nivel combustible"", ""value"": 68, ""unit"": ""%""}} ↵   DECODED: status='ok'"
1780910345540,"2026-06-08 10:19:05.540","uds_rx","uds","RX - [UDS] ↵   DID    : 0x2006 Nivel combustible ↵   VALUE  : 68.00 %"
1780910345540,"2026-06-08 10:19:05.540","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2007"
1780910345541,"2026-06-08 10:19:05.541","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2007""} ↵   DECODED: command='uds_read_did'"
1780910345616,"2026-06-08 10:19:05.616","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0x2007"", ""name"": ""Temp. aceite motor"", ""value"": 101, ""unit"": ""\u00b0C""}} ↵   DECODED: status='ok'"
1780910345666,"2026-06-08 10:19:05.666","uds_rx","uds","RX - [UDS] ↵   DID    : 0x2007 Temp. aceite motor ↵   VALUE  : 101.00 °C"
1780910345666,"2026-06-08 10:19:05.666","uds_tx","uds","TX - [UDS] ↵   CMD    : ReadDataByIdentifier ↵   DETAIL : 0x2008"
1780910345666,"2026-06-08 10:19:05.666","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""uds_read_did"",""did"":""0x2008""} ↵   DECODED: command='uds_read_did'"
1780910345755,"2026-06-08 10:19:05.755","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": {""did"": ""0x2008"", ""name"": ""Tension bateria"", ""value"": 13.81, ""unit"": ""V""}} ↵   DECODED: status='ok'"
1780910345812,"2026-06-08 10:19:05.812","uds_rx","uds","RX - [UDS] ↵   DID    : 0x2008 Tension bateria ↵   VALUE  : 13.81 V"
1780910349985,"2026-06-08 10:19:09.985","ble_rx","bluetooth","RX - [BLE] ↵   RAW    : {""status"": ""ok"", ""data"": ""pong""} ↵   DECODED: status='ok' data='pong'"
1780910354097,"2026-06-08 10:19:14.097","info","app","Desconectando de diag_tool"
1780910354097,"2026-06-08 10:19:14.097","info","app","monitor_stop"
1780910354097,"2026-06-08 10:19:14.097","ble_tx","bluetooth","TX - [BLE] ↵   RAW    : {""cmd"":""disconnect""} ↵   DECODED: command='disconnect'"
